CODIGO_VER,COD_DPTO,DPTOMPIO,NOM_DEP,NOMB_MPIO,NOMBRE_VER,VIGENCIA,AREA_HA
05038012,05,05038,ANTIOQUIA,ANGOSTURA,EL TAMBO,2007,2536.86492796
05038013,05,05038,ANTIOQUIA,ANGOSTURA,GUAJIRA ABAJO,2007,248.196022557
05038014,05,05038,ANTIOQUIA,ANGOSTURA,GUAJIRA ARRIBA,2007,201.693913452
05038015,05,05038,ANTIOQUIA,ANGOSTURA,GUANTEROS,2007,313.503516089
05038016,05,05038,ANTIOQUIA,ANGOSTURA,GUASIMO,2007,1700.50264807
05038017,05,05038,ANTIOQUIA,ANGOSTURA,LA CULEBRA,2007,677.378925161
05038018,05,05038,ANTIOQUIA,ANGOSTURA,LA MILAGROSA,2007,438.0030593
05038019,05,05038,ANTIOQUIA,ANGOSTURA,LA MONTAÑA,2007,217.498061252
05038020,05,05038,ANTIOQUIA,ANGOSTURA,LA MUÑOZ,2007,405.091511187
05038021,05,05038,ANTIOQUIA,ANGOSTURA,LA QUIEBRITA,2007,153.265295222
05038022,05,05038,ANTIOQUIA,ANGOSTURA,LA QUINTA,2007,406.157730389
05038023,05,05038,ANTIOQUIA,ANGOSTURA,LLANOS DE CUIVA,2007,5151.63933531
05038024,05,05038,ANTIOQUIA,ANGOSTURA,LOS PANTANOS,2007,92.6282039587
05038025,05,05038,ANTIOQUIA,ANGOSTURA,LOS PINOS,2007,192.730888913
05038026,05,05038,ANTIOQUIA,ANGOSTURA,MALDONADO,2007,614.90804889
05038027,05,05038,ANTIOQUIA,ANGOSTURA,MANZANILLO,2007,183.417574685
05038028,05,05038,ANTIOQUIA,ANGOSTURA,MATA BLANCO,2007,785.413080347
05038029,05,05038,ANTIOQUIA,ANGOSTURA,MONTAÑITA,2007,353.942272334
05038030,05,05038,ANTIOQUIA,ANGOSTURA,MORELIA,2007,2522.20491261
05038031,05,05038,ANTIOQUIA,ANGOSTURA,ORIENTE,2007,247.052972065
05038032,05,05038,ANTIOQUIA,ANGOSTURA,PACORA,2007,670.473436622
05038033,05,05038,ANTIOQUIA,ANGOSTURA,PAJARITO ABAJO,2007,270.967909419
05038034,05,05038,ANTIOQUIA,ANGOSTURA,PAJARITO ARRIBA,2007,457.724857328
05038035,05,05038,ANTIOQUIA,ANGOSTURA,PALMA,2007,366.841591564
05038036,05,05038,ANTIOQUIA,ANGOSTURA,QUIEBRA ABAJO,2007,201.363067341
05038037,05,05038,ANTIOQUIA,ANGOSTURA,QUIEBRA ARRIBA,2007,215.135042415
05038038,05,05038,ANTIOQUIA,ANGOSTURA,RIO ARRIBA,2007,299.88183612
05038039,05,05038,ANTIOQUIA,ANGOSTURA,SAN ALEJANDRO,2007,804.454300732
05038040,05,05038,ANTIOQUIA,ANGOSTURA,SAN ANTONIO,2007,658.784733656
05038041,05,05038,ANTIOQUIA,ANGOSTURA,SANTA ANA,2007,1395.08747606
05038042,05,05038,ANTIOQUIA,ANGOSTURA,SANTA RITA,2007,1201.05946955
05038043,05,05038,ANTIOQUIA,ANGOSTURA,SANTA TERESA,2007,1386.37696909
05038044,05,05038,ANTIOQUIA,ANGOSTURA,TENCHE ALGODON,2007,562.586592358
05038045,05,05038,ANTIOQUIA,ANGOSTURA,TENCHE VIEJO,2007,166.24232307
05038046,05,05038,ANTIOQUIA,ANGOSTURA,TENCHE VIEJO,2007,33.6234486776
05038047,05,05038,ANTIOQUIA,ANGOSTURA,TRINIDAD,2007,309.805302199
05040001,05,05040,ANTIOQUIA,ANORÍ,BELLAVISTA,2007,294.231914633
05040002,05,05040,ANTIOQUIA,ANORÍ,BOLÍVAR,2007,5334.20310563
05040003,05,05040,ANTIOQUIA,ANORÍ,BRISAS DEL NECHI,2007,256.519781602
05040004,05,05040,ANTIOQUIA,ANORÍ,CARMÍN,2007,2766.35294615
05040005,05,05040,ANTIOQUIA,ANORÍ,CHAGUALITO,2007,640.527233917
05040006,05,05040,ANTIOQUIA,ANORÍ,CHAGUALO ABAJO,2007,300.355806019
05040007,05,05040,ANTIOQUIA,ANORÍ,CHAGUALO ARRIBA,2007,566.052444546
05040008,05,05040,ANTIOQUIA,ANORÍ,CONCHA ABAJO,2007,4210.20310313
05040009,05,05040,ANTIOQUIA,ANORÍ,CONCHA ARRIBA,2007,2088.51004457
05040010,05,05040,ANTIOQUIA,ANORÍ,CONCHA MEDIA,2007,2870.87179821
05040011,05,05040,ANTIOQUIA,ANORÍ,CRUCES,2007,1612.90377255
05040012,05,05040,ANTIOQUIA,ANORÍ,EL BANCO,2007,617.312486471
05040013,05,05040,ANTIOQUIA,ANORÍ,EL CARMÉN,2007,1337.41346966
05040014,05,05040,ANTIOQUIA,ANORÍ,EL LIMÓN,2007,983.692737248
05040015,05,05040,ANTIOQUIA,ANORÍ,EL RETIRO,2007,2647.83271684
05040016,05,05040,ANTIOQUIA,ANORÍ,EL ROBLE,2007,839.576302713
05040017,05,05040,ANTIOQUIA,ANORÍ,EL ZAFIRO,2007,5312.48800198
05040018,05,05040,ANTIOQUIA,ANORÍ,LA CASITA,2007,266.896187531
05040019,05,05040,ANTIOQUIA,ANORÍ,LA CRISTALINA,2007,109.152100593
05040020,05,05040,ANTIOQUIA,ANORÍ,LA ESPERANZA,2007,1785.65498432
05040021,05,05040,ANTIOQUIA,ANORÍ,LA FATIMA,2007,1748.4479002
05040022,05,05040,ANTIOQUIA,ANORÍ,LA GUYANA,2007,1699.74714375
05040023,05,05040,ANTIOQUIA,ANORÍ,LA MESETA,2007,855.268553931
05040025,05,05040,ANTIOQUIA,ANORÍ,LA PLANCHA,2007,2513.34724797
05040026,05,05040,ANTIOQUIA,ANORÍ,LA PRIMAVERA,2007,1078.95430746
05040027,05,05040,ANTIOQUIA,ANORÍ,LA SOLEDAD,2007,1612.08267765
05040028,05,05040,ANTIOQUIA,ANORÍ,LA TERESITA,2007,322.467062977
05040029,05,05040,ANTIOQUIA,ANORÍ,LA TRINIDAD,2007,957.808452487
05040030,05,05040,ANTIOQUIA,ANORÍ,LAS ANIMAS,2007,1381.16635161
05040031,05,05040,ANTIOQUIA,ANORÍ,LAS LOMITAS,2007,1048.45307513
05040032,05,05040,ANTIOQUIA,ANORÍ,LAS NIEVES,2007,4188.74536439
05040033,05,05040,ANTIOQUIA,ANORÍ,LEVERIA,2007,11716.3110053
05040034,05,05040,ANTIOQUIA,ANORÍ,LOS TROZOS,2007,13357.509207
05040035,05,05040,ANTIOQUIA,ANORÍ,MADRESECA,2007,3748.09976233
05040036,05,05040,ANTIOQUIA,ANORÍ,MEDIAS FALDAS,2007,2907.89427366
05040037,05,05040,ANTIOQUIA,ANORÍ,MIRAFLORES,2007,914.959946674
05040038,05,05040,ANTIOQUIA,ANORÍ,MONTEBELLO,2007,1445.88299974
05040039,05,05040,ANTIOQUIA,ANORÍ,MONTEFRIO,2007,1486.64542291
05040040,05,05040,ANTIOQUIA,ANORÍ,PAJONAL,2007,753.65922476
05040041,05,05040,ANTIOQUIA,ANORÍ,PROVIDENCIA,2007,13936.4884172
05040042,05,05040,ANTIOQUIA,ANORÍ,PUERTO RICO,2007,5902.49594967
05040043,05,05040,ANTIOQUIA,ANORÍ,ROBLE ARRIBA,2007,1072.93524473
05040044,05,05040,ANTIOQUIA,ANORÍ,SAN ISIDRO,2007,2673.50748012
05040045,05,05040,ANTIOQUIA,ANORÍ,SAN JUAN,2007,656.897702741
05040046,05,05040,ANTIOQUIA,ANORÍ,SAN LORENZO,2007,805.172052546
05040047,05,05040,ANTIOQUIA,ANORÍ,SANTA GERTRUDIS,2007,5693.046616
05040048,05,05040,ANTIOQUIA,ANORÍ,SANTA INÉS,2007,1862.30816805
05040049,05,05040,ANTIOQUIA,ANORÍ,SANTIAGO,2007,2892.04644129
05040050,05,05040,ANTIOQUIA,ANORÍ,SANTO DOMINGO,2007,1878.08318428
05040051,05,05040,ANTIOQUIA,ANORÍ,SOLANO,2007,14931.4415879
05040052,05,05040,ANTIOQUIA,ANORÍ,TRAVESIAS,2007,364.93071934
05042001,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,ALTA VISTA,2007,115.987976376
05042002,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,CATIVO,2007,2307.23158029
05042003,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,CHAPARRAL,2007,1592.74046239
05042004,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,COLORADAS,2007,1370.98763598
05042005,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,CORDILLERA,2007,590.621194078
05042006,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL CARMEN,2007,439.554090077
05042007,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL CHORRILLO,2007,451.819785988
05042008,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL CHURIMBO,2007,3837.11991677
05042009,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL ESPINAL,2007,2496.95767095
05042010,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL FILO,2007,402.7230296
05042011,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL GUASIMO,2007,500.41562318
05042012,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL JAQUE,2007,1244.30157048
05042013,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL MADERO,2007,244.56080868
05042014,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL PEDREGAL,2007,1667.28389968
05042015,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL PESCADO,2007,411.251289416
05042016,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL PLAN,2007,175.57245557
05042017,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,EL TUNAL,2007,4128.27934907
05042018,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,FATIMA,2007,516.836676549
05042019,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,GUASABRA,2007,690.085554431
05042020,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,GUASIMAL,2007,1270.54951151
05042021,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,KILOMETRO 14,2007,312.92962151
05042022,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,KILOMETRO 2,2007,1783.0190565
05042023,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,LA ALDEA,2007,1516.94938578
05042024,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,LA MESA,2007,198.817065297
05042025,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,LA NOQUE,2007,4127.30349068
05042026,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,LA TOLDA,2007,493.155227771
05042027,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,LAS AZULES,2007,2115.20468965
05042028,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,LAURELES,2007,602.683021731
05042029,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,MARIANA,2007,528.817551244
05042030,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,MILAGROSA ALTA,2007,2835.72273045
05042031,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,MILAGROSA BAJA,2007,1262.4913178
05042032,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,MORADITAS,2007,1180.39532559
05042033,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,NUQUI,2007,380.993041521
05042034,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,OBREGON,2007,1221.37598358
05042035,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,OGASCO,2007,1125.3308051
05042036,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,PASO REAL,2007,1977.71155602
05042037,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,SABANAS,2007,1039.85333989
05042038,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,SAN ANTONIO,2007,1180.28483605
05042039,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,SAN CARLOS,2007,688.144416719
05042041,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,TONUSCO ARRIBA,2007,1005.31642523
05042042,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,TONUSQUITO,2007,1605.74022769
05042043,05,05042,ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,YERBABUENAL,2007,567.325841847
05044001,05,05044,ANTIOQUIA,ANZÁ,EL CHUSCALITO,2007,2512.03733302
05044002,05,05044,ANTIOQUIA,ANZÁ,EL ENCANTO,2007,651.558666702
05044003,05,05044,ANTIOQUIA,ANZÁ,EL PEDRERO,2007,1055.41996359
05044004,05,05044,ANTIOQUIA,ANZÁ,HIGUINA,2007,5727.5575628
05044005,05,05044,ANTIOQUIA,ANZÁ,LA CEJITA,2007,664.952656811
05044006,05,05044,ANTIOQUIA,ANZÁ,LA CHODINA,2007,326.50727282
05044007,05,05044,ANTIOQUIA,ANZÁ,LA CIENAGA,2007,2136.78027237
05044008,05,05044,ANTIOQUIA,ANZÁ,LA CORDILLERA,2007,1698.29607292
05044009,05,05044,ANTIOQUIA,ANZÁ,LA MATA,2007,1315.88851832
05044010,05,05044,ANTIOQUIA,ANZÁ,LA QUIEBRA,2007,1532.42574632
05044011,05,05044,ANTIOQUIA,ANZÁ,LAS LOMITAS,2007,709.536852871
05044012,05,05044,ANTIOQUIA,ANZÁ,LOS LLANOS,2007,769.989882079
05044013,05,05044,ANTIOQUIA,ANZÁ,MONTERREDONDO,2007,337.315095717
05044014,05,05044,ANTIOQUIA,ANZÁ,NUDILLO,2007,172.363006037
05044015,05,05044,ANTIOQUIA,ANZÁ,QUIUNA,2007,1334.66441778
05044016,05,05044,ANTIOQUIA,ANZÁ,VALERIO,2007,231.953952079
05044017,05,05044,ANTIOQUIA,ANZÁ,VENDIAGUAL,2007,4392.74573168
05045001,05,05045,ANTIOQUIA,APARTADÓ,VEREDA ARENAS ALTAS,2007,895.405571976
05045002,05,05045,ANTIOQUIA,APARTADÓ,VEREDA ARENAS BAJAS,2007,1114.63860331
05045003,05,05045,ANTIOQUIA,APARTADÓ,BAJO DEL OSO,2007,1380.52944066
05045004,05,05045,ANTIOQUIA,APARTADÓ,BELLAVISTA,2007,761.437716259
05045005,05,05045,ANTIOQUIA,APARTADÓ,BUENOS AIRES,2007,874.584742582
05045006,05,05045,ANTIOQUIA,APARTADÓ,CHURIDO,2007,2727.64521151
05045007,05,05045,ANTIOQUIA,APARTADÓ,CHURIDO MEDIO,2007,1268.66644416
05045008,05,05045,ANTIOQUIA,APARTADÓ,CHURIDO PUENTE,2007,865.618436245
05045009,05,05045,ANTIOQUIA,APARTADÓ,CHURIDO SINAI,2007,772.105176577
05045010,05,05045,ANTIOQUIA,APARTADÓ,EL CUCHILLO,2007,329.849026754
05045011,05,05045,ANTIOQUIA,APARTADÓ,EL DIAMANTE,2007,454.972714657
05045012,05,05045,ANTIOQUIA,APARTADÓ,EL GAS,2007,656.008803979
05045013,05,05045,ANTIOQUIA,APARTADÓ,EL GUARO,2007,2105.40467768
05045014,05,05045,ANTIOQUIA,APARTADÓ,EL GUINEO,2007,979.880307789
05045015,05,05045,ANTIOQUIA,APARTADÓ,EL OSO,2007,673.739643581
05045016,05,05045,ANTIOQUIA,APARTADÓ,EL PORVENIR,2007,578.921273565
05045017,05,05045,ANTIOQUIA,APARTADÓ,EL SALTO,2007,703.502764246
05045018,05,05045,ANTIOQUIA,APARTADÓ,EL SALVADOR,2007,933.0755011
05045019,05,05045,ANTIOQUIA,APARTADÓ,ELTIGRE,2007,736.515843572
05045020,05,05045,ANTIOQUIA,APARTADÓ,LA BALSA,2007,414.422486454
05045021,05,05045,ANTIOQUIA,APARTADÓ,LA CRISTALINA,2007,490.089888417
05045022,05,05045,ANTIOQUIA,APARTADÓ,LA DANTA,2007,296.985720963
05045023,05,05045,ANTIOQUIA,APARTADÓ,LA ESPERANZA,2007,3012.59376798
05045024,05,05045,ANTIOQUIA,APARTADÓ,LA HOZ,2007,2222.30891814
05045025,05,05045,ANTIOQUIA,APARTADÓ,LA LINDA,2007,434.920915305
05045026,05,05045,ANTIOQUIA,APARTADÓ,LA MIRANDA,2007,540.474794334
05045027,05,05045,ANTIOQUIA,APARTADÓ,LA PANCHA,2007,795.011863919
05045028,05,05045,ANTIOQUIA,APARTADÓ,LA PEDROZA,2007,704.751163073
05045029,05,05045,ANTIOQUIA,APARTADÓ,LA RESBALOZA,2007,699.237012354
05045030,05,05045,ANTIOQUIA,APARTADÓ,LA UNION,2007,1617.94880086
05045031,05,05045,ANTIOQUIA,APARTADÓ,LA VICTORIA,2007,615.879364948
05045032,05,05045,ANTIOQUIA,APARTADÓ,LAS FLORES,2007,700.162745948
05045033,05,05045,ANTIOQUIA,APARTADÓ,LAS NIEVES,2007,729.532933938
05045034,05,05045,ANTIOQUIA,APARTADÓ,LAS PLAYAS,2007,1596.94852614
05045035,05,05045,ANTIOQUIA,APARTADÓ,LOS MANDARINOS,2007,234.676036617
05045036,05,05045,ANTIOQUIA,APARTADÓ,MIRAMAR,2007,957.648586939
05045037,05,05045,ANTIOQUIA,APARTADÓ,MULATOS CABECERA,2007,947.031189815
05045038,05,05045,ANTIOQUIA,APARTADÓ,MULATOS MEDIO,2007,1302.14361707
05045039,05,05045,ANTIOQUIA,APARTADÓ,PLAYA LARGA,2007,2062.14578053
05045040,05,05045,ANTIOQUIA,APARTADÓ,PUNTO ROJO,2007,184.37992468
05045041,05,05045,ANTIOQUIA,APARTADÓ,VEREDA QUINEO ALTO,2007,273.214235887
05045042,05,05045,ANTIOQUIA,APARTADÓ,RODOXALI,2007,3036.45755089
05045043,05,05045,ANTIOQUIA,APARTADÓ,SABALETA,2007,1093.34334296
05045044,05,05045,ANTIOQUIA,APARTADÓ,SALSIPUEDES,2007,863.730403442
05045045,05,05045,ANTIOQUIA,APARTADÓ,SAN MARTIN,2007,1700.67674929
05045046,05,05045,ANTIOQUIA,APARTADÓ,SAN PABLO,2007,637.869976326
05045047,05,05045,ANTIOQUIA,APARTADÓ,VIJAGUAL,2007,2654.5513745
05045048,05,05045,ANTIOQUIA,APARTADÓ,VEREDA ZUNGO ABAJO,2007,1517.49847623
05045049,05,05045,ANTIOQUIA,APARTADÓ,VEREDA ZUNGO ARRIBA,2007,1016.46228725
05045050,05,05045,ANTIOQUIA,APARTADÓ,VEREDA ZUNGO CARRETERA,2007,776.530061764
05051001,05,05051,ANTIOQUIA,ARBOLETES,ATOYOSA,2007,1157.00247544
05051002,05,05051,ANTIOQUIA,ARBOLETES,BAJO GRANDE,2007,4352.39992475
05051003,05,05051,ANTIOQUIA,ARBOLETES,BAJOS LA ARENOSA,2007,328.33946768
05051004,05,05051,ANTIOQUIA,ARBOLETES,BARRANCUDA,2007,414.043169002
05051005,05,05051,ANTIOQUIA,ARBOLETES,BOCA AL REVES,2007,2355.51995058
05051006,05,05051,ANTIOQUIA,ARBOLETES,BUENOS AIRES,2007,1080.42903875
05051007,05,05051,ANTIOQUIA,ARBOLETES,CAJONES,2007,2399.98565623
05051008,05,05051,ANTIOQUIA,ARBOLETES,CALABAZO,2007,1064.79490542
05051009,05,05051,ANTIOQUIA,ARBOLETES,CAMPANITO,2007,1337.25163033
05051010,05,05051,ANTIOQUIA,ARBOLETES,CANIME,2007,745.750601178
05051011,05,05051,ANTIOQUIA,ARBOLETES,CERRO DE LAS LAJAS,2007,241.365683474
05051012,05,05051,ANTIOQUIA,ARBOLETES,EL BONGUITO,2007,1256.16323192
05051013,05,05051,ANTIOQUIA,ARBOLETES,EL CARMELO,2007,2658.36212975
05051014,05,05051,ANTIOQUIA,ARBOLETES,EL CAUCHO,2007,1421.49850166
05051015,05,05051,ANTIOQUIA,ARBOLETES,EL COCO,2007,819.818599615
05051016,05,05051,ANTIOQUIA,ARBOLETES,EL GUADUAL,2007,1022.86053758
05051017,05,05051,ANTIOQUIA,ARBOLETES,EL GUADUAL DEL MEDIO,2007,683.803072204
05051018,05,05051,ANTIOQUIA,ARBOLETES,EL GUAIMARO,2007,582.74724667
05051019,05,05051,ANTIOQUIA,ARBOLETES,EL INGLESITO,2007,217.591325196
05051020,05,05051,ANTIOQUIA,ARBOLETES,EL PORVENIR,2017,740.326365638
05051021,05,05051,ANTIOQUIA,ARBOLETES,EL SOCORRO,2007,297.36658518
05051022,05,05051,ANTIOQUIA,ARBOLETES,EL TAMBO,2007,274.014976437
05051023,05,05051,ANTIOQUIA,ARBOLETES,EL VOLCAN,2007,1923.71124833
05051024,05,05051,ANTIOQUIA,ARBOLETES,EL VOLCANCITO,2007,957.949790638
05051025,05,05051,ANTIOQUIA,ARBOLETES,EL YESO,2007,1656.92993302
05051026,05,05051,ANTIOQUIA,ARBOLETES,FILO DE VENUS,2007,567.462231986
05051027,05,05051,ANTIOQUIA,ARBOLETES,GARRAPATA,2007,1017.26860074
05051028,05,05051,ANTIOQUIA,ARBOLETES,GUADUAL ABAJO,2007,1484.07717798
05051029,05,05051,ANTIOQUIA,ARBOLETES,HOLANDA,2007,1755.97558714
05051030,05,05051,ANTIOQUIA,ARBOLETES,HOLANDITA,2007,579.431102321
05051031,05,05051,ANTIOQUIA,ARBOLETES,EL PLAYÓN,2007,2238.82069364
05051032,05,05051,ANTIOQUIA,ARBOLETES,LA ARENOSA,2007,704.919234183
05051033,05,05051,ANTIOQUIA,ARBOLETES,LA CANDELARIA,2007,2734.89437149
05051034,05,05051,ANTIOQUIA,ARBOLETES,LA CARIDAD,2007,826.805426506
05051035,05,05051,ANTIOQUIA,ARBOLETES,LA MESA,2007,248.131537413
05051036,05,05051,ANTIOQUIA,ARBOLETES,LA MESITA,2007,581.850533218
05051037,05,05051,ANTIOQUIA,ARBOLETES,LA TRINIDAD,2007,2094.95059516
05051038,05,05051,ANTIOQUIA,ARBOLETES,LA VELEZ,2007,968.308749748
05051039,05,05051,ANTIOQUIA,ARBOLETES,LAS LANAS,2007,2316.6361972
05051040,05,05051,ANTIOQUIA,ARBOLETES,LAS NARANJITAS,2007,2400.78460227
05051041,05,05051,ANTIOQUIA,ARBOLETES,LAS PARCELAS,2017,213.728655385
05051042,05,05051,ANTIOQUIA,ARBOLETES,LAS PATILLAS,2007,99.7648485172
05051043,05,05051,ANTIOQUIA,ARBOLETES,LAS PAVITAS,2007,898.620826538
05051044,05,05051,ANTIOQUIA,ARBOLETES,LAS PLATAS,2007,1372.58561615
05051045,05,05051,ANTIOQUIA,ARBOLETES,MARSELLA,2007,350.474457808
05051046,05,05051,ANTIOQUIA,ARBOLETES,NUEVA FLORIDA,2007,640.332701758
05051048,05,05051,ANTIOQUIA,ARBOLETES,NUEVO ORIENTE,2007,385.950906383
05051049,05,05051,ANTIOQUIA,ARBOLETES,PAJILLAL,2007,1641.01761771
05051050,05,05051,ANTIOQUIA,ARBOLETES,PANGOLA,2007,674.98921988
05051051,05,05051,ANTIOQUIA,ARBOLETES,PARAISO,2007,179.762373495
05051052,05,05051,ANTIOQUIA,ARBOLETES,PELAYO,2007,635.597529479
05051053,05,05051,ANTIOQUIA,ARBOLETES,PIEDRECITAS,2007,502.093636542
05051054,05,05051,ANTIOQUIA,ARBOLETES,PLAN PAREJO,2007,964.170780352
05051055,05,05051,ANTIOQUIA,ARBOLETES,PLATAS ARRIBA,2007,2830.1165857
05051056,05,05051,ANTIOQUIA,ARBOLETES,PLATAS DEL MEDIO,2007,1589.55309108
05051057,05,05051,ANTIOQUIA,ARBOLETES,PUEBLO CHINO,2007,1701.88563857
05051058,05,05051,ANTIOQUIA,ARBOLETES,SAN CARLOS,2007,859.081733375
05051059,05,05051,ANTIOQUIA,ARBOLETES,SAN JOSE,2007,843.697435288
05051060,05,05051,ANTIOQUIA,ARBOLETES,SAN JUANCITO VIEJO,2007,1192.21282993
05051061,05,05051,ANTIOQUIA,ARBOLETES,SAN RAFAEL,2007,853.288067347
05051062,05,05051,ANTIOQUIA,ARBOLETES,SIETE HERMANAS,2007,2367.76133169
05051063,05,05051,ANTIOQUIA,ARBOLETES,TREMENTINO,2007,3979.69847137
05055001,05,05055,ANTIOQUIA,ARGELIA,ALTO BONITO,2007,374.167459679
05055002,05,05055,ANTIOQUIA,ARGELIA,ALTO DE SAMANA,2007,724.134596298
05055003,05,05055,ANTIOQUIA,ARGELIA,ARENILLAL,2007,355.091605655
05055004,05,05055,ANTIOQUIA,ARGELIA,BUENAVISTA,2007,167.586153349
05055005,05,05055,ANTIOQUIA,ARGELIA,BUENOS AIRES,2007,283.775116359
05055006,05,05055,ANTIOQUIA,ARGELIA,CABECERA MUNICIPAL,2007,499.104138138
05055007,05,05055,ANTIOQUIA,ARGELIA,CHAMBERRY,2007,817.663081165
05055008,05,05055,ANTIOQUIA,ARGELIA,CLARAS,2007,1190.88816315
05055009,05,05055,ANTIOQUIA,ARGELIA,EL BOSQUE,2007,170.090599486
05055010,05,05055,ANTIOQUIA,ARGELIA,EL BUJIO,2007,99.2265841598
05055011,05,05055,ANTIOQUIA,ARGELIA,EL CABUYO,2007,283.415516338
05055012,05,05055,ANTIOQUIA,ARGELIA,EL DIAMANTE,2007,179.409930229
05055013,05,05055,ANTIOQUIA,ARGELIA,EL DRAGAL,2007,329.0577036
05055014,05,05055,ANTIOQUIA,ARGELIA,EL FRESNITO,2007,150.244429237
05055015,05,05055,ANTIOQUIA,ARGELIA,EL GUADUAL,2007,160.888714535
05055016,05,05055,ANTIOQUIA,ARGELIA,EL LLANO,2007,183.035212716
05055017,05,05055,ANTIOQUIA,ARGELIA,EL ORO,2007,232.21736301
05055018,05,05055,ANTIOQUIA,ARGELIA,EL PERU,2007,545.165188306
05055019,05,05055,ANTIOQUIA,ARGELIA,EL PITAL,2007,532.107204354
05055020,05,05055,ANTIOQUIA,ARGELIA,EL PLAN,2007,597.251061558
05055021,05,05055,ANTIOQUIA,ARGELIA,EL RECREO,2007,100.901036997
05055022,05,05055,ANTIOQUIA,ARGELIA,EL ROSARIO,2007,641.132449448
05055023,05,05055,ANTIOQUIA,ARGELIA,EL SILENCIO,2007,349.722451467
05055024,05,05055,ANTIOQUIA,ARGELIA,EL TESORO,2007,72.1466518232
05055025,05,05055,ANTIOQUIA,ARGELIA,EL ZANCUDO,2007,328.530349863
05055026,05,05055,ANTIOQUIA,ARGELIA,GUADUALITO,2007,1594.08342949
05055027,05,05055,ANTIOQUIA,ARGELIA,GUAIMARAL,2007,1153.31355129
05055028,05,05055,ANTIOQUIA,ARGELIA,GUAYABAL,2007,159.329730347
05055029,05,05055,ANTIOQUIA,ARGELIA,LA ARABIA,2007,483.644013398
05055030,05,05055,ANTIOQUIA,ARGELIA,LA ARBOLEDA,2007,192.648138359
05055031,05,05055,ANTIOQUIA,ARGELIA,LA ESTRELLA,2007,202.605124997
05055032,05,05055,ANTIOQUIA,ARGELIA,LA JULIA,2007,503.627109947
05055033,05,05055,ANTIOQUIA,ARGELIA,LA MANUELA,2007,242.280038515
05055034,05,05055,ANTIOQUIA,ARGELIA,LA MARGARITA,2007,969.66822388800006
05055035,05,05055,ANTIOQUIA,ARGELIA,LA MINA,2007,298.515946813
05055036,05,05055,ANTIOQUIA,ARGELIA,LA PRIMAVERA,2007,593.883419629
05055037,05,05055,ANTIOQUIA,ARGELIA,LA PLATA,2007,767.462427177
05055038,05,05055,ANTIOQUIA,ARGELIA,LA QUIEBRA,2007,339.516348375
